Gene Symbol,gene_score
CDKN1A,0.12222222222222223
NFIC,0.12222222222222223
NACC1,0.12222222222222223
GATAD2A,0.09999999999999998
ALDOA,0.09999999999999998
PEX26,0.09999999999999998
SETD1B,0.0888888888888889
MLLT1,0.0888888888888889
SLC7A5,0.0888888888888889
KHSRP,0.0888888888888889
PDE4C,0.0888888888888889
ZNF556,0.07777777777777772
CSK,0.07777777777777772
SCAMP4,0.07777777777777772
ARHGDIA,0.07777777777777772
ORAI2,0.07777777777777772
GDE1,0.07777777777777772
CNKSR3,0.07777777777777772
YIPF4,0.07777777777777772
SBF1,0.07777777777777772
NEUROD2,0.07777777777777772
CBX8,0.06666666666666665
CALR,0.06666666666666665
KDM6B,0.06666666666666665
C3orf36,0.06666666666666665
NFIX,0.06666666666666665
PKM,0.06666666666666665
CLCN7,0.06666666666666665
SKI,0.06666666666666665
ABL1,0.06666666666666665
ARL8A,0.06666666666666665
RHOB,0.06666666666666665
UNK,0.06666666666666665
TPM3,0.06666666666666665
FSCN1,0.06666666666666665
SPRY4,0.06666666666666665
OTUB1,0.06666666666666665
SLC47A1,0.06666666666666665
STMN3,0.06666666666666665
ZNF516,0.06666666666666665
LMNB2,0.06666666666666665
ZNF385A,0.06666666666666665
ZNF207,0.06666666666666665
CRISPLD2,0.06666666666666665
ZNF787,0.06666666666666665
PHLDA3,0.06666666666666665
NPR1,0.06666666666666665
CTDNEP1,0.06666666666666665
ASB16,0.06666666666666665
LRRC58,0.05555555555555558
SRCIN1,0.05555555555555558
PTPRF,0.05555555555555558
MAPK1,0.05555555555555558
RHOA,0.05555555555555558
TOR4A,0.05555555555555558
SBK1,0.05555555555555558
SFN,0.05555555555555558
GIGYF1,0.05555555555555558
FXN,0.05555555555555558
ASB6,0.05555555555555558
RAB11B,0.05555555555555558
NRGN,0.05555555555555558
CASTOR2,0.05555555555555558
LARP1,0.05555555555555558
PBX2,0.05555555555555558
MEF2D,0.05555555555555558
NPLOC4,0.05555555555555558
PCGF3,0.05555555555555558
POLR2E,0.05555555555555558
SUMO1,0.05555555555555558
MAFK,0.05555555555555558
H2AFX,0.05555555555555558
MIDN,0.05555555555555558
COX6B1,0.05555555555555558
GNAI2,0.05555555555555558
HDGF,0.05555555555555558
AGO2,0.05555555555555558
SP110,0.05555555555555558
NAA50,0.05555555555555558
SYNGR1,0.05555555555555558
TP53,0.05555555555555558
ATL2,0.05555555555555558
AKT1S1,0.05555555555555558
BARHL1,0.05555555555555558
DHTKD1,0.05555555555555558
MNT,0.05555555555555558
POU3F1,0.05555555555555558
REPIN1,0.05555555555555558
ARHGAP31,0.05555555555555558
FOXK1,0.0444444444444444
GXYLT2,0.0444444444444444
TMPPE,0.0444444444444444
MTSS1L,0.0444444444444444
TSPYL1,0.0444444444444444
THBS2,0.0444444444444444
ZC3H7B,0.0444444444444444
TRIM72,0.0444444444444444
CDCA4,0.0444444444444444
SNRPD1,0.0444444444444444
KCNN3,0.0444444444444444
TEX261,0.0444444444444444
VAV3,0.0444444444444444
MRPS16,0.0444444444444444
PARP2,0.0444444444444444
TOMM40,0.0444444444444444
NPTXR,0.0444444444444444
CASP16P,0.0444444444444444
HOXB6,0.0444444444444444
REXO1,0.0444444444444444
RPS6KA4,0.0444444444444444
UGGT1,0.0444444444444444
TXNDC16,0.0444444444444444
TRIM65,0.0444444444444444
NUDT3,0.0444444444444444
GTF3C6,0.0444444444444444
SLC10A7,0.0444444444444444
PTGR2,0.0444444444444444
C12orf49,0.0444444444444444
SENP2,0.0444444444444444
SLC43A2,0.0444444444444444
AFG1L,0.0444444444444444
EIF5AL1,0.0444444444444444
GTPBP10,0.0444444444444444
GLUL,0.0444444444444444
IKZF3,0.0444444444444444
PRRC2B,0.0444444444444444
TVP23C,0.0444444444444444
BCL2L11,0.0444444444444444
TRIM28,0.0444444444444444
UBE2Q1,0.0444444444444444
TOB2,0.0444444444444444
SRD5A1,0.0444444444444444
ANKRD52,0.0444444444444444
MICAL2,0.0444444444444444
GRB2,0.0444444444444444
BCL2L1,0.0444444444444444
STX4,0.0444444444444444
TERF2,0.0444444444444444
KCNK3,0.0444444444444444
BTF3L4,0.0444444444444444
DOT1L,0.0444444444444444
VPS18,0.0444444444444444
TRAF1,0.0444444444444444
CNBP,0.0444444444444444
CRCP,0.0444444444444444
CACNG8,0.0444444444444444
MTA1,0.0444444444444444
MSI1,0.0444444444444444
GPR20,0.0444444444444444
PRKAR2A,0.0444444444444444
HPCAL1,0.0444444444444444
CBX6,0.0444444444444444
ZCCHC3,0.0444444444444444
PIAS4,0.0444444444444444
MYADM,0.0444444444444444
TIMM8A,0.0444444444444444
SELENON,0.0444444444444444
C10orf55,0.0444444444444444
FBXW8,0.0444444444444444
GMDS,0.0444444444444444
RAB10,0.0444444444444444
TACC3,0.0444444444444444
FEM1A,0.0444444444444444
SIGLEC12,0.0444444444444444
SOCS7,0.0444444444444444
TRPM7,0.0444444444444444
MRPL44,0.0444444444444444
DNAJC10,0.0444444444444444
DDA1,0.0444444444444444
EXOSC2,0.0444444444444444
THSD4,0.0444444444444444
OSTF1,0.0444444444444444
SHMT1,0.0444444444444444
ARHGAP39,0.0444444444444444
MED28,0.0444444444444444
RNASEH2B,0.0444444444444444
CDC14B,0.0444444444444444
ZNF573,0.0444444444444444
MED7,0.0444444444444444
PIGO,0.0444444444444444
IDE,0.0444444444444444
CTXN1,0.0444444444444444
THBS1,0.0444444444444444
ZBTB8B,0.0444444444444444
COLGALT1,0.0444444444444444
ZNF652,0.0444444444444444
EVI5L,0.0444444444444444
FLVCR1,0.0444444444444444
MRI1,0.0444444444444444
RNF40,0.0444444444444444
APOL6,0.0444444444444444
KLLN,0.033333333333333326
ENTPD5,0.033333333333333326
PEA15,0.033333333333333326
PLD3,0.033333333333333326
CBX5,0.033333333333333326
ATG2A,0.033333333333333326
MARCKSL1,0.033333333333333326
MTRF1L,0.033333333333333326
RHOC,0.033333333333333326
RUNX3,0.033333333333333326
PRKX,0.033333333333333326
ZNF333,0.033333333333333326
VPS8,0.033333333333333326
NUFIP2,0.033333333333333326
CFL1,0.033333333333333326
BAK1,0.033333333333333326
TPCN2,0.033333333333333326
MCFD2,0.033333333333333326
LDLR,0.033333333333333326
AGO3,0.033333333333333326
METTL14,0.033333333333333326
F2,0.033333333333333326
POFUT2,0.033333333333333326
ZNF609,0.033333333333333326
MINK1,0.033333333333333326
AP1S3,0.033333333333333326
MMAB,0.033333333333333326
HCFC1,0.033333333333333326
DDX39B,0.033333333333333326
FGF19,0.033333333333333326
HIST1H2BG,0.033333333333333326
ZNF749,0.033333333333333326
LPP,0.033333333333333326
ZNF805,0.033333333333333326
DNAJC8,0.033333333333333326
BICDL1,0.033333333333333326
ZCCHC8,0.033333333333333326
NQO2,0.033333333333333326
ZNF439,0.033333333333333326
NT5C2,0.033333333333333326
ZNF708,0.033333333333333326
TFPI,0.033333333333333326
ZNF703,0.033333333333333326
RRAD,0.033333333333333326
RPL28,0.033333333333333326
PTGES2,0.033333333333333326
SAMD4B,0.033333333333333326
RAB1B,0.033333333333333326
KMT2A,0.033333333333333326
TOR2A,0.033333333333333326
ATG9A,0.033333333333333326
E2F3,0.033333333333333326
EFHD2,0.033333333333333326
EIF2S3,0.033333333333333326
ELK4,0.033333333333333326
TBC1D13,0.033333333333333326
TNRC6A,0.033333333333333326
SLC10A6,0.033333333333333326
ENAH,0.033333333333333326
SLC12A7,0.033333333333333326
TMOD3,0.033333333333333326
FAM129B,0.033333333333333326
FAM241A,0.033333333333333326
ADGRL1,0.033333333333333326
ABHD15,0.033333333333333326
FAXC,0.033333333333333326
FBRS,0.033333333333333326
TXNIP,0.033333333333333326
UNC5B,0.033333333333333326
TUBD1,0.033333333333333326
DNAJC28,0.033333333333333326
STK4,0.033333333333333326
RABGAP1L,0.033333333333333326
TUBB2A,0.033333333333333326
TMCO1,0.033333333333333326
CDH7,0.033333333333333326
CDCP1,0.033333333333333326
CCND1,0.033333333333333326
CCNT1,0.033333333333333326
TIMM29,0.033333333333333326
TMEM154,0.033333333333333326
TMEM170A,0.033333333333333326
THAP1,0.033333333333333326
CAPN15,0.033333333333333326
SECISBP2L,0.033333333333333326
TMEM184B,0.033333333333333326
C3,0.033333333333333326
RNF125,0.033333333333333326
DDI2,0.033333333333333326
DDX19B,0.033333333333333326
DENND5B,0.033333333333333326
DFFA,0.033333333333333326
BAZ2A,0.033333333333333326
RBM23,0.033333333333333326
TSPAN14,0.033333333333333326
SLC1A5,0.033333333333333326
KLHDC10,0.033333333333333326
PRIM1,0.033333333333333326
PHACTR4,0.033333333333333326
NUP62,0.033333333333333326
IGFBP5,0.033333333333333326
GK5,0.033333333333333326
DSN1,0.033333333333333326
HSPE1-MOB4,0.033333333333333326
JARID2,0.033333333333333326
HSP90AB1,0.033333333333333326
IP6K1,0.033333333333333326
BBC3,0.033333333333333326
HEYL,0.033333333333333326
PPP6R1,0.033333333333333326
ITPRIPL2,0.033333333333333326
ARL5C,0.033333333333333326
SSBP2,0.033333333333333326
POC1A,0.033333333333333326
KIF1C,0.033333333333333326
NEK9,0.033333333333333326
YWHAZ,0.033333333333333326
POLR3A,0.033333333333333326
PISD,0.033333333333333326
RPH3AL,0.033333333333333326
SAR1A,0.033333333333333326
SLC35C2,0.033333333333333326
PPTC7,0.033333333333333326
SLC27A1,0.033333333333333326
DUSP18,0.033333333333333326
GIPC1,0.033333333333333326
PGAM1,0.033333333333333326
ABI2,0.033333333333333326
PRICKLE1,0.033333333333333326
NSD1,0.033333333333333326
GPAT4,0.033333333333333326
ZNF724,0.033333333333333326
HAUS3,0.033333333333333326
ZNF329,0.033333333333333326
RAB15,0.033333333333333326
GPRC5A,0.033333333333333326
ZBTB43,0.033333333333333326
THRA,0.033333333333333326
TFAP4,0.033333333333333326
TRUB2,0.033333333333333326
ZNF451,0.033333333333333326
SLC25A16,0.033333333333333326
MOB4,0.033333333333333326
PSMD11,0.033333333333333326
MFRP,0.033333333333333326
KIAA1551,0.033333333333333326
FAM120AOS,0.033333333333333326
HOOK3,0.033333333333333326
EN1,0.033333333333333326
CIAPIN1,0.033333333333333326
HIST1H2BO,0.033333333333333326
BLOC1S3,0.033333333333333326
ABHD17B,0.033333333333333326
MARVELD1,0.033333333333333326
LNX2,0.033333333333333326
CTTN,0.033333333333333326
LSG1,0.033333333333333326
ABHD12,0.033333333333333326
ZMIZ1,0.033333333333333326
WBP2,0.033333333333333326
ZKSCAN1,0.033333333333333326
FIBCD1,0.033333333333333326
SPCS3,0.033333333333333326
PLXND1,0.033333333333333326
UBXN2A,0.033333333333333326
NAV1,0.033333333333333326
KDELC2,0.033333333333333326
MAP2K3,0.033333333333333326
AKNA,0.033333333333333326
SUSD6,0.033333333333333326
CDH6,0.033333333333333326
NCKAP1,0.033333333333333326
SHANK3,0.033333333333333326
KIAA1614,0.033333333333333326
NCS1,0.033333333333333326
SCIN,0.033333333333333326
RGS5,0.033333333333333326
RAI1,0.033333333333333326
PRX,0.033333333333333326
PLEKHG2,0.033333333333333326
RAC3,0.033333333333333326
GPRC5B,0.033333333333333326
RPTN,0.033333333333333326
PGAP1,0.033333333333333326
SPATA2,0.033333333333333326
YWHAE,0.033333333333333326
CYP2B6,0.033333333333333326
HRNR,0.033333333333333326
RXRA,0.033333333333333326
ZNF677,0.033333333333333326
DUSP14,0.033333333333333326
CARD10,0.033333333333333326
C22orf39,0.033333333333333326
DIRAS1,0.033333333333333326
HAAO,0.033333333333333326
NUCB1,0.033333333333333326
HOXB8,0.033333333333333326
SEMA3F,0.033333333333333326
VASP,0.033333333333333326
XPO6,0.033333333333333326
PDZD4,0.033333333333333326
SPSB1,0.033333333333333326
NDRG3,0.033333333333333326
HMGA1,0.033333333333333326
SGSM2,0.033333333333333326
SWSAP1,0.033333333333333326
PDP2,0.033333333333333326
NF2,0.033333333333333326
ZFP14,0.033333333333333326
G6PD,0.033333333333333326
PPIB,0.033333333333333326
ZBTB46,0.033333333333333326
DPF1,0.033333333333333326
SDK1,0.033333333333333326
TNRC18P2,0.033333333333333326
IL10RB,0.033333333333333326
MSC,0.033333333333333326
AHDC1,0.033333333333333326
MAP1S,0.033333333333333326
ABCC5,0.033333333333333326
FAM212B,0.033333333333333326
MSN,0.033333333333333326
MSANTD3,0.033333333333333326
NKX6-2,0.033333333333333326
MID1IP1,0.033333333333333326
GNE,0.033333333333333326
MEIS3P1,0.033333333333333326
LRIT3,0.033333333333333326
INO80E,0.033333333333333326
AP1S1,0.033333333333333326
WDR92,0.033333333333333326
RTN4R,0.033333333333333326
HIST1H2BL,0.033333333333333326
MTHFD2,0.033333333333333326
PER1,0.033333333333333326
SRD5A3,0.033333333333333326
DYNAP,0.033333333333333326
CENPO,0.033333333333333326
PNMA8B,0.033333333333333326
MRPS23,0.033333333333333326
AP5Z1,0.033333333333333326
ARHGAP40,0.033333333333333326
CYP20A1,0.033333333333333326
ARRB2,0.033333333333333326
SIT1,0.033333333333333326
SESTD1,0.033333333333333326
MRE11,0.033333333333333326
GABPB1,0.033333333333333326
LHFPL3,0.033333333333333326
MRNIP,0.033333333333333326
AP2S1,0.033333333333333326
C10orf95,0.033333333333333326
TMEM50A,0.033333333333333326
SLC39A11,0.033333333333333326
IL21R,0.033333333333333326
KMT2D,0.033333333333333326
TFAP2B,0.033333333333333326
LINC00598,0.033333333333333326
NMNAT2,0.033333333333333326
JADE2,0.033333333333333326
RICTOR,0.033333333333333326
ZBTB22,0.033333333333333326
CACNB2,0.033333333333333326
SPECC1L,0.033333333333333326
SDF4,0.033333333333333326
ZNF251,0.033333333333333326
HIST1H2BE,0.033333333333333326
SLC2A5,0.033333333333333326
DNAH17,0.033333333333333326
MIOX,0.033333333333333326
GPRIN1,0.033333333333333326
CASZ1,0.033333333333333326
MYH9,0.033333333333333326
APTX,0.033333333333333326
NUBP1,0.033333333333333326
PACS2,0.033333333333333326
ANKRD45,0.033333333333333326
GPC4,0.022222222222222254
YY1,0.022222222222222254
LGSN,0.022222222222222254
SLC38A7,0.022222222222222254
RPL14,0.022222222222222254
GDI1,0.022222222222222254
PARP1,0.022222222222222254
NDUFV3,0.022222222222222254
FKTN,0.022222222222222254
RAB3IP,0.022222222222222254
LUZP1,0.022222222222222254
FURIN,0.022222222222222254
ALG14,0.022222222222222254
GINM1,0.022222222222222254
TRIM44,0.022222222222222254
GEMIN4,0.022222222222222254
FAM118A,0.022222222222222254
TPRG1L,0.022222222222222254
F2RL3,0.022222222222222254
RDH11,0.022222222222222254
FXR1,0.022222222222222254
FUT1,0.022222222222222254
TMED4,0.022222222222222254
RAB4A,0.022222222222222254
ERGIC1,0.022222222222222254
RABAC1,0.022222222222222254
PACSIN1,0.022222222222222254
LYRM4,0.022222222222222254
RABGEF1,0.022222222222222254
RAC1,0.022222222222222254
FN3K,0.022222222222222254
PACS1,0.022222222222222254
FUT2,0.022222222222222254
FKBP8,0.022222222222222254
GALNT6,0.022222222222222254
KCNJ6,0.022222222222222254
PAG1,0.022222222222222254
TRAPPC10,0.022222222222222254
FDXACB1,0.022222222222222254
FAM83H,0.022222222222222254
TRAF6,0.022222222222222254
MAP2K7,0.022222222222222254
FBXO31,0.022222222222222254
FBXL2,0.022222222222222254
PHF7,0.022222222222222254
VSTM4,0.022222222222222254
FBLIM1,0.022222222222222254
RBM27,0.022222222222222254
CABP4,0.022222222222222254
ZNF417,0.022222222222222254
CHMP1B,0.022222222222222254
DCTN6,0.022222222222222254
ERN1,0.022222222222222254
ZNF561,0.022222222222222254
PGK1,0.022222222222222254
CSTF2,0.022222222222222254
PDRG1,0.022222222222222254
CPSF7,0.022222222222222254
HMGB1,0.022222222222222254
TIAL1,0.022222222222222254
CCDC6,0.022222222222222254
CRTAP,0.022222222222222254
C19orf47,0.022222222222222254
BRMS1L,0.022222222222222254
PPP1R15B,0.022222222222222254
BACE2,0.022222222222222254
CRK,0.022222222222222254
MAP3K9,0.022222222222222254
ANP32E,0.022222222222222254
RNF187,0.022222222222222254
CYTH2,0.022222222222222254
DARS2,0.022222222222222254
DBN1,0.022222222222222254
DBT,0.022222222222222254
TMEM67,0.022222222222222254
SOX4,0.022222222222222254
RPF2,0.022222222222222254
RPL12,0.022222222222222254
RPL18A,0.022222222222222254
COMMD2,0.022222222222222254
CEP120,0.022222222222222254
RSBN1L,0.022222222222222254
CERS2,0.022222222222222254
CES2,0.022222222222222254
TMEM106B,0.022222222222222254
GATAD1,0.022222222222222254
CHCHD5,0.022222222222222254
FPR1,0.022222222222222254
RRAGD,0.022222222222222254
RPP14,0.022222222222222254
CLASP1,0.022222222222222254
