Gene Symbol,gene_score
MED28,0.1724137931034483
FEM1A,0.1724137931034483
MAPKAPK5,0.13793103448275867
NFIX,0.13793103448275867
KMT2D,0.13793103448275867
ANTXR2,0.10344827586206895
NACC2,0.10344827586206895
ORAI2,0.10344827586206895
MPRIP,0.10344827586206895
ZNF621,0.10344827586206895
ZNF708,0.10344827586206895
ARHGAP18,0.10344827586206895
FOXC1,0.10344827586206895
TXNIP,0.10344827586206895
ZNF701,0.10344827586206895
C17orf105,0.10344827586206895
AGO2,0.10344827586206895
DDR2,0.10344827586206895
BARHL1,0.10344827586206895
CBARP,0.10344827586206895
KDM6B,0.10344827586206895
PANK1,0.10344827586206895
NDOR1,0.10344827586206895
SCD,0.10344827586206895
MTMR6,0.10344827586206895
MRNIP,0.10344827586206895
SPPL2A,0.10344827586206895
KLF2,0.10344827586206895
RREB1,0.06896551724137934
SCAMP4,0.06896551724137934
SENP2,0.06896551724137934
QSOX2,0.06896551724137934
R3HDM4,0.06896551724137934
RYBP,0.06896551724137934
RAB11B,0.06896551724137934
RPP25,0.06896551724137934
RBMS2,0.06896551724137934
RCC2,0.06896551724137934
RICTOR,0.06896551724137934
RNF165,0.06896551724137934
PTCHD1,0.06896551724137934
RNF40,0.06896551724137934
RPL14,0.06896551724137934
PYGO1,0.06896551724137934
PKD1,0.06896551724137934
PTBP1,0.06896551724137934
MTX3,0.06896551724137934
MEF2D,0.06896551724137934
MEX3A,0.06896551724137934
MRPS10,0.06896551724137934
MRPS23,0.06896551724137934
MTDH,0.06896551724137934
MTHFD1,0.06896551724137934
MTHFD2,0.06896551724137934
MTPN,0.06896551724137934
NUCB1,0.06896551724137934
PRRC2B,0.06896551724137934
PDE4D,0.06896551724137934
PEG10,0.06896551724137934
PIGP,0.06896551724137934
SETD1B,0.06896551724137934
PLA2G2C,0.06896551724137934
PLEKHA3,0.06896551724137934
POLA2,0.06896551724137934
PRPS1L1,0.06896551724137934
SERTAD2,0.06896551724137934
TM9SF3,0.06896551724137934
SLC25A45,0.06896551724137934
LDLR,0.06896551724137934
ZNF585B,0.06896551724137934
ZNF787,0.06896551724137934
ZNF799,0.06896551724137934
ZNF8,0.06896551724137934
PHAX,0.06896551724137934
TSC22D2,0.06896551724137934
RBM23,0.06896551724137934
DCAF7,0.06896551724137934
HMGN2,0.06896551724137934
SF3B3,0.06896551724137934
ZNF525,0.06896551724137934
YY1,0.06896551724137934
NUDT3,0.06896551724137934
YIPF4,0.06896551724137934
PLAGL2,0.06896551724137934
MKNK2,0.06896551724137934
SKI,0.06896551724137934
MIDN,0.06896551724137934
XIAP,0.06896551724137934
SLC7A5,0.06896551724137934
ZNF562,0.06896551724137934
ZNF440,0.06896551724137934
SMG1,0.06896551724137934
TMEM184B,0.06896551724137934
SMOC1,0.06896551724137934
SPART,0.06896551724137934
SPRY4,0.06896551724137934
TCF3,0.06896551724137934
TET3,0.06896551724137934
THSD4,0.06896551724137934
MACC1,0.06896551724137934
